,iid,title,year,Animation,Comedy,Children's,Fantasy,Adventure,Romance,Drama,Action,Crime,Thriller,Horror,Sci-Fi,Documentary,War,Musical,Mystery,Film-Noir,Western,node_id,Director,Actor
2779,2317,Othello,1952,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8357,,
2780,2318,Queens Logic,1991,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8358,Steve Rash,"Kevin Bacon, Linda Fiorentino, John Malkovich, Joe Mantegna"
2782,2319,Saturn 3,1979,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,8359,,
2783,2320,"Soldier's Story, A",1984,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8360,,
2784,2321,"Communion (a.k.a. Alice, Sweet Alice/Holy Terror)",1977,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8361,,
2785,2322,Don't Look in the Basement!,1973,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8362,S.F. Brownrigg,"Bill McGhee, Jessie Lee Fulton, Robert Dracup, Harryette Warren"
2787,2323,I Saw What You Did,1965,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8363,William Castle,"Joan Crawford, John Ireland, Leif Erickson, Sara Lane"
2788,2324,Yellow Submarine,1968,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8364,George Dunning,"The Beatles, Paul Angelis, John Clive, Dick Emery"
2789,2325,American Beauty,1999,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8365,Sam Mendes,"Kevin Spacey, Annette Bening, Thora Birch, Wes Bentley"
2790,2326,Stop Making Sense,1984,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8366,Jonathan Demme,"Bernie Worrell, Alex Weir, Steven Scales, Lynn Mabry"
2791,2327,Blue Streak,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8367,Les Mayfield,"Martin Lawrence, Luke Wilson, Peter Greene, Dave Chappelle"
2792,2328,For Love of the Game,1999,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8368,Sam Raimi,"Kevin Costner, Kelly Preston, John C. Reilly, Jena Malone"
2793,2329,Caligula,1980,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8369,,
2794,2330,"Hard Day's Night, A",1964,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8370,,
2795,2331,Splendor,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8371,Gregg Araki,"Kathleen Robertson, Johnathon Schaech, Matt Keeslar, Kelly Macdonald"
2796,2332,Sugar Town,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8372,"Allison Anders, Kurt Voss","Jade Gordon, John Taylor, Michael Des Barres, Martin Kemp"
2797,2333,"Buddy Holly Story, The",1978,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8373,,
2798,2334,Fright Night,1985,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8374,Tom Holland,"Chris Sarandon, William Ragsdale, Amanda Bearse, Roddy McDowall"
2799,2335,Fright Night Part II,1989,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8375,,
2801,2336,Barefoot in the Park,1967,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8376,Gene Saks,"Robert Redford, Jane Fonda, Charles Boyer, Mildred Natwick"
2802,2337,Deliverance,1972,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,8377,,
2803,2338,Excalibur,1981,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,8378,John Boorman,"Nigel Terry, Helen Mirren, Nicholas Clay, Cherie Lunghi"
2804,2339,Lulu on the Bridge,1998,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,8379,Paul Auster,"Harvey Keitel, Richard Edson, Don Byron, Kevin Corrigan"
2805,2340,"Pajama Game, The",1957,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8380,,
2806,2341,Sommersby,1993,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,8381,Jon Amiel,"Richard Gere, Jodie Foster, Lanny Flaherty, Wendell Wellman"
2807,2342,Thumbelina,1994,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8382,"Don Bluth, Gary Goldman","Gino Conforti, Barbara Cook, Jodi Benson, Will Ryan"
2808,2343,Tommy,1975,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,8383,Ken Russell,"Oliver Reed, Ann-Margret, Roger Daltrey, Elton John"
2809,2344,Hell Night,1981,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8384,Tom DeSimone,"Linda Blair, Vincent Van Patten, Peter Barton, Kevin Brophy"
2810,2345,Operation Condor (Feiying gaiwak),1990,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,8385,,
2811,2346,Operation Condor 2 (Longxiong hudi),1990,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,8386,,
2812,2347,Double Jeopardy,1999,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,8387,Bruce Beresford,"Tommy Lee Jones, Ashley Judd, Benjamin Weir, Jay Brazeau"
2813,2348,Jakob the Liar,1999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8388,Peter Kassovitz,"Robin Williams, Hannah Taylor Gordon, Éva Igó, István Bálint"
2814,2349,Mumford,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8389,Lawrence Kasdan,"Loren Dean, Hope Davis, Jason Lee, Alfre Woodard"
2815,2350,Dog Park,1998,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8390,Bruce McCulloch,"Natasha Henstridge, Luke Wilson, Kathleen Robertson, Janeane Garofalo"
2816,2351,Guinevere,1999,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,8391,Audrey Wells,"Sarah Polley, Stephen Rea, Jean Smart, Gina Gershon"
2817,2352,"Adventures of Elmo in Grouchland, The",1999,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8392,,
2819,2353,Drive Me Crazy,1999,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8393,John Schultz,"Melissa Joan Hart, Adrian Grenier, Stephen Collins, Mark Metcalf"
2820,2354,"Mystery, Alaska",1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8394,Jay Roach,"Russell Crowe, Hank Azaria, Mary McCormack, Burt Reynolds"
2821,2355,Three Kings,1999,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,8395,David O. Russell,"George Clooney, Mark Wahlberg, Ice Cube, Spike Jonze"
2822,2356,"Happy, Texas",1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8396,Mark Illsley,"Jeremy Northam, Steve Zahn, William H. Macy, Ally Walker"
2823,2357,New Rose Hotel,1998,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,8397,Abel Ferrara,"Christopher Walken, Willem Dafoe, Asia Argento, Annabella Sciorra"
2824,2358,Plunkett & MaCleane,1999,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,8398,Jake Scott,"Jonny Lee Miller, Iain Robertson, Robert Carlyle, Ken Stott"
2825,2359,Romance,1999,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,8399,Catherine Breillat,"Caroline Ducey, Sagamore Stévenin, François Berléand, Rocco Siffredi"
2827,2360,Alvarez Kelly,1966,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8400,Edward Dmytryk,"William Holden, Richard Widmark, Janice Rule, Patrick O'Neal"
2828,2361,And the Ship Sails On (E la nave va),1984,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8401,,
2829,2362,"Dark Half, The",1993,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,8402,,
2830,2363,Gulliver's Travels,1939,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8403,Dave Fleischer,"Jessica Dragonette, Lanny Ross"
2831,2364,Monkey Shines,1988,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,8404,George A. Romero,"Jason Beghe, John Pankow, Kate McNeil, Joyce Van Patten"
2832,2365,Phantasm,1979,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,8405,Don Coscarelli,"A. Michael Baldwin, Bill Thornbury, Reggie Bannister, Kathy Lester"
2833,2366,Psycho II,1983,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,8406,Richard Franklin,"Anthony Perkins, Vera Miles, Meg Tilly, Robert Loggia"
2834,2367,Psycho III,1986,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,8407,Anthony Perkins,"Anthony Perkins, Diana Scarwid, Jeff Fahey, Roberta Maxwell"
2835,2368,Rain,1932,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8408,Lewis Milestone,"Joan Crawford, Walter Huston, Fred Howard, Ben Hendricks Jr."
2836,2369,Sanjuro,1962,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,8409,Akira Kurosawa,"Toshirô Mifune, Tatsuya Nakadai, Keiju Kobayashi, Yûzô Kayama"
2837,2370,Random Hearts,1999,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,8410,Sydney Pollack,"Harrison Ford, Kristin Scott Thomas, Charles S. Dutton, Bonnie Hunt"
2838,2371,Superstar,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8411,Bruce McCulloch,"Molly Shannon, Will Ferrell, Elaine Hendrix, Harland Williams"
2839,2372,Boys Don't Cry,1999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8412,Kimberly Peirce,"Hilary Swank, Chloë Sevigny, Peter Sarsgaard, Brendan Sexton III"
2843,2373,"Limey, The",1999,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,8413,,
2844,2374,"Mating Habits of the Earthbound Human, The",1998,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8414,,
2845,2375,Molly,1999,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8415,John Duigan,"Elisabeth Shue, Aaron Eckhart, Jill Hennessy, Thomas Jane"
2846,2376,Risky Business,1983,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8416,Paul Brickman,"Tom Cruise, Rebecca De Mornay, Joe Pantoliano, Richard Masur"
2847,2377,Total Recall,1990,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,8417,Paul Verhoeven,"Arnold Schwarzenegger, Rachel Ticotin, Sharon Stone, Ronny Cox"
2848,2378,Body Heat,1981,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,8418,Lawrence Kasdan,"William Hurt, Kathleen Turner, Richard Crenna, Ted Danson"
2849,2379,Ferris Bueller's Day Off,1986,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8419,John Hughes,"Matthew Broderick, Alan Ruck, Mia Sara, Jeffrey Jones"
2850,2380,Year of Living Dangerously,1982,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,8420,Peter Weir,"Linda Hunt, Mel Gibson, Bembol Roco, Domingo Landicho"
2851,2381,Children of Paradise (Les enfants du paradis),1945,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,8421,,
2852,2382,High Plains Drifter,1972,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8422,,
2853,2383,Hang 'em High,1967,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8423,,
2854,2384,Citizen's Band (a.k.a. Handle with Care),1977,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8424,,
2855,2385,Drunken Master (Zui quan),1979,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8425,,
2856,2386,"Conformist, The (Il Conformista)",1970,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8426,,
2857,2387,Hairspray,1988,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8427,John Waters,"Sonny Bono, Ruth Brown, Divine, Debbie Harry"
2858,2388,Brief Encounter,1946,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,8428,,
2859,2389,"Razor's Edge, The",1984,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8429,,
2860,2390,Reds,1981,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8430,Warren Beatty,"Warren Beatty, Diane Keaton, Edward Herrmann, Jerzy Kosinski"
2863,2391,Days of Heaven,1978,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8431,Terrence Malick,"Richard Gere, Brooke Adams, Sam Shepard, Linda Manz"
2866,2392,"Lady Eve, The",1941,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8432,,
2867,2393,Sullivan's Travels,1942,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8433,,
2868,2394,"Palm Beach Story, The",1942,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8434,,
2869,2395,Man Facing Southeast (Hombre Mirando al Sudeste),1986,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8435,,
2870,2396,Niagara,1953,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,8436,Henry Hathaway,"Marilyn Monroe, Joseph Cotten, Jean Peters, Max Showalter"
2871,2397,Gilda,1946,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8437,Charles Vidor,"Rita Hayworth, Glenn Ford, George Macready, Joseph Calleia"
2872,2398,South Pacific,1958,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,8438,Joshua Logan,"Rossano Brazzi, Mitzi Gaynor, John Kerr, Ray Walston"
2873,2399,Flashdance,1983,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,8439,Adrian Lyne,"Jennifer Beals, Michael Nouri, Lilia Skala, Sunny Johnson"
2874,2400,Indochine,1992,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,8440,Régis Wargnier,"Catherine Deneuve, Vincent Perez, Linh Dan Pham, Jean Yanne"
2875,2401,"Dirty Dozen, The",1967,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,8441,,
2876,2402,Mike's Murder,1984,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8442,James Bridges,"Debra Winger, Mark Keyloun, Darrell Larson, Brooke Alderson"
2877,2403,Help!,1965,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8443,Richard Lester,"The Beatles, Leo McKern, Eleanor Bron, Victor Spinetti"
2878,2404,Goldfinger,1964,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8444,Guy Hamilton,"Sean Connery, Gert Fröbe, Honor Blackman, Shirley Eaton"
2879,2405,From Russia with Love,1963,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8445,Terence Young,"Sean Connery, Daniela Bianchi, Pedro Armendáriz, Lotte Lenya"
2880,2406,Dr. No,1962,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8446,Terence Young,"Sean Connery, Ursula Andress, Joseph Wiseman, Jack Lord"
2881,2407,"Blue Lagoon, The",1980,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,8447,,
2882,2408,"Fistful of Dollars, A",1964,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,8448,,
2883,2409,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight)",1996,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,8449,,
2884,2410,Home Alone 2: Lost in New York,1992,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8450,Chris Columbus,"Macaulay Culkin, Joe Pesci, Daniel Stern, Catherine O'Hara"
2887,2411,Someone to Watch Over Me,1987,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,8451,Ridley Scott,"Tom Berenger, Mimi Rogers, Lorraine Bracco, Jerry Orbach"
2890,2412,Fight Club,1999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8452,David Fincher,"Edward Norton, Brad Pitt, Meat Loaf, Zach Grenier"
2892,2413,"Story of Us, The",1999,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8453,,
2894,2414,Joe the King,1999,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,8454,Frank Whaley,"Noah Fleiss, Karen Young, Camryn Manheim, Austin Pendleton"
2895,2415,Julien Donkey-Boy,1999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8455,Harmony Korine,"Ewen Bremner, Brian Fisk, Chloë Sevigny, Werner Herzog"
2896,2416,"Omega Code, The",1999,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8456,,
2897,2417,"Straight Story, The",1999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8457,,
2898,2418,"Bad Seed, The",1956,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,8458,,
2899,2419,Time Bandits,1981,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,8459,Terry Gilliam,"John Cleese, Sean Connery, Shelley Duvall, Katherine Helmond"
2900,2420,"Man and a Woman, A (Un Homme et une Femme)",1966,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,8460,,
2901,2421,Fitzcarraldo,1982,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,8461,Werner Herzog,"Klaus Kinski, Claudia Cardinale, José Lewgoy, Miguel Ángel Fuentes"
2902,2422,All That Jazz,1979,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8462,Bob Fosse,"Roy Scheider, Jessica Lange, Leland Palmer, Ann Reinking"
2903,2423,Red Sorghum (Hong Gao Liang),1987,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,8463,,
2904,2424,Crimes and Misdemeanors,1989,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8464,Woody Allen,"Bill Bernstein, Martin Landau, Claire Bloom, Stephanie Roth Haberle"
2905,2425,Bats,1999,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,8465,Louis Morneau,"Lou Diamond Phillips, Dina Meyer, Bob Gunton, Leon"
2906,2426,"Best Man, The",1999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8466,,
2907,2427,Bringing Out the Dead,1999,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,8467,Martin Scorsese,"Nicolas Cage, Patricia Arquette, John Goodman, Ving Rhames"
2908,2428,Crazy in Alabama,1999,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8468,Antonio Banderas,"Melanie Griffith, David Morse, Lucas Black, Cathy Moriarty"
2909,2429,Three to Tango,1999,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8469,Damon Santostefano,"Matthew Perry, Neve Campbell, Dylan McDermott, Oliver Platt"
2910,2430,Body Shots,1999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8470,Michael Cristofer,"Joe Basile, Scott Burkholder, Liz Coke, Allison Dunbar"
2912,2431,"Brother, Can You Spare a Dime?",1975,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8471,Philippe Mora,"Laverne Andrews, Maxene Andrews, Patty Andrews, Fred Astaire"
2913,2432,"Guardian, The",1990,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,8472,,
2914,2433,"Ipcress File, The",1965,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8473,,
2916,2434,Robocop,1987,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,8474,Paul Verhoeven,"Peter Weller, Nancy Allen, Dan O'Herlihy, Ronny Cox"
2917,2435,Robocop 2,1990,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,8475,Irvin Kershner,"John Glover, Mario Machado, Leeza Gibbons, John Ingle"
2918,2436,Who Framed Roger Rabbit?,1988,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8476,Robert Zemeckis,"Bob Hoskins, Christopher Lloyd, Joanna Cassidy, Charles Fleischer"
2919,2437,Melvin and Howard,1980,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8477,Jonathan Demme,"Jason Robards, Paul Le Mat, Elizabeth Cheshire, Mary Steenburgen"
2920,2438,For Your Eyes Only,1981,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8478,John Glen,"Roger Moore, Carole Bouquet, Topol, Lynn-Holly Johnson"
2921,2439,Licence to Kill,1989,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8479,John Glen,"Timothy Dalton, Carey Lowell, Robert Davi, Talisa Soto"
2922,2440,Live and Let Die,1973,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8480,Guy Hamilton,"Roger Moore, Yaphet Kotto, Jane Seymour, Clifton James"
2923,2441,Rawhead Rex,1986,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,8481,George Pavlou,"David Dukes, Kelly Piper, Hugh O'Conor, Cora Venus Lunny"
2924,2442,Thunderball,1965,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8482,Terence Young,"Sean Connery, Claudine Auger, Adolfo Celi, Luciana Paluzzi"
2926,2443,"House on Haunted Hill, The",1999,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8483,,
2927,2444,Music of the Heart,1999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8484,Wes Craven,"Meryl Streep, Cloris Leachman, Henry Dinhofer, Michael Angarano"
2928,2445,Being John Malkovich,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8485,Spike Jonze,"John Cusack, Cameron Diaz, Ned Bellamy, Eric Weinstein"
2929,2446,Dreaming of Joseph Lees,1998,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8486,,
2931,2447,"Princess Mononoke, The (Mononoke Hime)",1997,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,8487,,
2933,2448,My Best Fiend (Mein liebster Feind),1999,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8488,,
2935,2449,"Bachelor, The",1999,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8489,,
2936,2450,"Bone Collector, The",1999,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8490,,
2937,2451,"Insider, The",1999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8491,,
2938,2452,American Movie,1999,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8492,Chris Smith,"Mark Borchardt, Tom Schimmels, Monica Borchardt, Alex Borchardt"
2939,2453,Last Night,1998,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8493,Don McKellar,"Don McKellar, Sandra Oh, Roberta Maxwell, Robin Gammell"
2941,2454,Rosetta,1999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8494,"Jean-Pierre Dardenne, Luc Dardenne","Émilie Dequenne, Fabrizio Rongione, Anne Yernaux, Olivier Gourmet"
2942,2455,"They Shoot Horses, Don't They?",1969,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8495,Sydney Pollack,"Jane Fonda, Michael Sarrazin, Susannah York, Gig Young"
2944,2456,Bride of Re-Animator,1990,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8496,,
2945,2457,Bustin' Loose,1981,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8497,"Oz Scott, Michael Schultz","Richard Pryor, Cicely Tyson, Angel Ramirez Jr., Jimmy Hughes"
2946,2458,Coma,1978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8498,Michael Crichton,"Geneviève Bujold, Michael Douglas, Elizabeth Ashley, Rip Torn"
2947,2459,Creepshow,1982,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8499,George A. Romero,"Hal Holbrook, Adrienne Barbeau, Fritz Weaver, Leslie Nielsen"
2948,2460,Creepshow 2,1987,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8500,Michael Gornick,"Domenick John, Tom Savini, George Kennedy, Philip Dore"
2949,2461,Re-Animator,1985,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8501,Stuart Gordon,"Jeffrey Combs, Bruce Abbott, Barbara Crampton, David Gale"
2950,2462,Drugstore Cowboy,1989,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,8502,Gus Van Sant,"Matt Dillon, Kelly Lynch, James Le Gros, Heather Graham"
2951,2463,Falling Down,1993,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,8503,Joel Schumacher,"Michael Douglas, Robert Duvall, Barbara Hershey, Rachel Ticotin"
2952,2464,"Funhouse, The",1981,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8504,,
2953,2465,"General, The",1927,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8505,,
2955,2466,Piranha,1978,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,8506,Joe Dante,"Bradford Dillman, Heather Menzies-Urich, Kevin McCarthy, Keenan Wynn"
2956,2467,Rough Night in Jericho,1967,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8507,Arnold Laven,"Dean Martin, George Peppard, Jean Simmons, John McIntire"
2959,2468,"Taming of the Shrew, The",1967,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8508,,
2960,2469,Nighthawks,1981,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,8509,"Bruce Malmuth, Gary Nelson","Sylvester Stallone, Billy Dee Williams, Lindsay Wagner, Persis Khambatta"
2961,2470,Yojimbo,1961,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,8510,Akira Kurosawa,"Toshirô Mifune, Tatsuya Nakadai, Yôko Tsukasa, Isuzu Yamada"
2962,2471,Repossessed,1990,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8511,Bob Logan,"Linda Blair, Ned Beatty, Leslie Nielsen, Anthony Starke"
2963,2472,"Omega Man, The",1971,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8512,,
2964,2473,Spaceballs,1987,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8513,Mel Brooks,"Mel Brooks, John Candy, Rick Moranis, Bill Pullman"
2965,2474,Robin Hood,1973,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8514,Wolfgang Reitherman,"Roger Miller, Peter Ustinov, Terry-Thomas, Brian Bedford"
2966,2475,Mister Roberts,1955,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,8515,"John Ford, Mervyn LeRoy, Joshua Logan","Henry Fonda, James Cagney, William Powell, Jack Lemmon"
